County,Year,All causes (total),Alzheimer's disease,Malignant neoplasms,Chronic lower respiratory diseases,Diabetes mellitus,Assault (homicide),Diseases of heart,Essential hypertension and hypertensive renal disease,Accidents (unintentional injuries),Chronic liver disease and cirrhosis,"Nephritis, nephrotic syndrome and nephrosis",Parkinson's disease,Influenza and pneumonia,Cerebrovascular diseases,Intentional self-harm (suicide),annual_mean_pm25,annual_mean_ozone,annual_mean_pb,annual_mean_pm10,annual_mean_co,annual_mean_no2,annual_mean_so2,FIPS,asthma_er_avg,cancer_incidence_rate,asthma_deaths,Bladder_Surgery_Ct,Brain_Surgery_Ct,Breast_Surgery_Ct,Colon_Surgery_Ct,Esophagus_Surgery_Ct,Liver_Surgery_Ct,Lung_Surgery_Ct,Pancreas_Surgery_Ct,Prostate_Surgery_Ct,Rectum_Surgery_Ct,Stomach_Surgery_Ct,hpi2score,economic,education,housing,healthcareaccess,neighborhood,pollution,transportation,social,insured,uncrowded,homeownership,automobile,commute,inpreschool,inhighschool,bachelorsed,employed,abovepoverty,income,tree_canopy,supermarkets,park_access,h2o_contam,Population
Colusa,2018,0.006699971986179849,7.003455037818657e-4,0.001470725557941918,NA,NA,NA,0.0012839667569334206,NA,7.003455037818657e-4,NA,NA,NA,NA,NA,NA,11.266090425531916,0.03841292134831461,NA,32.98853868194843,NA,NA,NA,6011,94.33333333333333,98.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1447470678,-0.378980184,-0.365373377,0.4594347276,-0.5282813824,-0.1420032638,0.5987089398,-0.1261296796,0.4567167392,73,92.44,61.699999999999996,94.7,3.169031037,41.14,98.14,15.36,65.88,58.221613088,51346.6,8.12567008,44.5582421262,61.111402,454.84810508000004,21418
Colusa,2019,0.006845500533716991,5.105119042094027e-4,9.514085487538869e-4,6.033322504292941e-4,NA,NA,0.0016011509722931266,NA,8.817932890889683e-4,NA,NA,0,NA,NA,NA,6.6081043956043954,0.037035911602209946,NA,28.03038674033149,NA,NA,NA,6011,94.33333333333333,98.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1447470678,-0.378980184,-0.365373377,0.4594347276,-0.5282813824,-0.1420032638,0.5987089398,-0.1261296796,0.4567167392,73,92.44,61.699999999999996,94.7,3.169031037,41.14,98.14,15.36,65.88,58.221613088,51346.6,8.12567008,44.5582421262,61.111402,454.84810508000004,21547
Contra Costa,2017,0.006922529647719188,4.844897798845081e-4,0.001586158432522795,3.382698913608052e-4,2.282776170086466e-4,4.844897798845081e-5,0.001359190247351674,1.261419336816422e-4,2.6930648125111846e-4,9.471556958102546e-5,9.078727406844837e-5,9.733443325607685e-5,1.3749034294019825e-4,5.477789853649168e-4,8.642250127669604e-5,11.436072423398329,0.036649808429118774,NA,17.352601156069365,0.40815018315018314,13.439465648854961,2.3365348399246706,6013,6205.666666666667,131.8,47,1.7459091167009302e-5,2.8807500425565346e-5,6.407486458292413e-4,1.9379591195380324e-4,1.047545470020558e-5,1.3094318375256975e-5,4.6266591592574645e-5,2.618863675051395e-6,7.943886480989231e-5,7.332818290143907e-5,9.602500141855115e-6,0.43423072898529413,0.5066388678970588,0.3450244965392157,0.31506616049509806,0.6000795343137255,0.13632466804411764,0.9254400167990195,0.29086410059803924,0.5385610305392157,86.68823529411765,95.17843137254901,65.17156862745098,94.15392156862745,13.680047115034315,62.24950980392157,98.87058823529412,40.1921568627451,71.51372549019608,75.32191870441177,89228.9362745098,13.40706880882353,37.041065059433336,79.49073578431373,121.73065261681373,1145535
Contra Costa,2018,0.00671566484343153,5.028165549634556e-4,0.0015645113205431636,3.059488804617742e-4,1.890451178989656e-4,4.519699370458028e-5,0.0012981098095728972,1.4862857545160053e-4,3.0551429398384557e-4,9.30015062767325e-5,7.387970124787161e-5,1.0212782231323429e-4,1.5732030501017366e-4,5.075970062206708e-4,9.995488992359101e-5,13.120254957507083,0.03512795549374131,NA,19.511904761904763,0.428310502283105,13.163425253991292,2.3236329053732763,6013,6205.666666666667,131.8,47,1.3037594337859697e-5,4.432782074872297e-5,7.014225753768517e-4,1.8426466664175038e-4,9.560902514430443e-6,5.215037735143878e-6,6.431879873344117e-5,4.345864779286565e-6,4.432782074872297e-5,7.735639307130086e-5,1.4775940249574322e-5,0.43423072898529413,0.5066388678970588,0.3450244965392157,0.31506616049509806,0.6000795343137255,0.13632466804411764,0.9254400167990195,0.29086410059803924,0.5385610305392157,86.68823529411765,95.17843137254901,65.17156862745098,94.15392156862745,13.680047115034315,62.24950980392157,98.87058823529412,40.1921568627451,71.51372549019608,75.32191870441177,89228.9362745098,13.40706880882353,37.041065059433336,79.49073578431373,121.73065261681373,1150519
Contra Costa,2019,0.006782248514554505,5.054069002345851e-4,0.0016362873485296387,2.921477279229077e-4,2.2106133715234854e-4,4.854680345306478e-5,0.001188529777395568,1.5691020401794152e-4,3.2812437691044676e-4,9.666015330387005e-5,8.799108125867991e-5,1.2830226626881405e-4,1.2006664782588342e-4,5.00205457007471e-4,9.535979249709153e-5,7.175215782983971,0.03661814345991561,NA,14.460674157303371,0.41325966850828727,12.65070323488045,1.9952291861552853,6013,6205.666666666667,131.8,47,1.5604329681342252e-5,4.4212267430469706e-5,8.278963803156583e-4,1.733814409038028e-4,1.3003608067785208e-5,6.0683504316330975e-6,7.108639077055914e-5,5.2014432271140836e-6,4.507917463498873e-5,6.155041152084998e-5,1.5604329681342252e-5,0.43423072898529413,0.5066388678970588,0.3450244965392157,0.31506616049509806,0.6000795343137255,0.13632466804411764,0.9254400167990195,0.29086410059803924,0.5385610305392157,86.68823529411765,95.17843137254901,65.17156862745098,94.15392156862745,13.680047115034315,62.24950980392157,98.87058823529412,40.1921568627451,71.51372549019608,75.32191870441177,89228.9362745098,13.40706880882353,37.041065059433336,79.49073578431373,121.73065261681373,1153526
Del Norte,2017,0.011718035903623268,NA,0.002047457131366312,7.67796424262367e-4,NA,NA,0.002321670140031443,NA,8.043581587510512e-4,5.484260173302622e-4,NA,NA,NA,6.763920880406566e-4,NA,6.055091383812011,NA,NA,NA,NA,NA,NA,6015,133,83,0,0,0,4.7530254835289384e-4,2.1937040693210486e-4,0,0,0,0,0,0,0,-0.4116413395,-1.124459794,-0.31900848083333333,-0.018511876000000003,0.09408700483333333,0.13024872383333333,1.4023133108333332,-0.23866391233333334,-0.41971180399999997,80.55,95.75,59.85,90.15,6.706756422,38.7,99.33333333333333,15.549999999999999,52.516666666666666,51.394846873333336,40025.833333333336,25.692590933333335,20.342621073166665,36.72427666666667,263.54163488333336,27351
Del Norte,2018,0.009444844989185292,NA,0.0020187454938716655,6.488824801730354e-4,NA,NA,0.002108868060562365,0,5.587599134823359e-4,NA,NA,NA,NA,4.6863734679163663e-4,NA,6.00607476635514,NA,NA,NA,NA,NA,NA,6015,133,83,0,0,0,7.209805335255949e-5,3.604902667627974e-5,0,0,0,0,0,0,0,-0.4116413395,-1.124459794,-0.31900848083333333,-0.018511876000000003,0.09408700483333333,0.13024872383333333,1.4023133108333332,-0.23866391233333334,-0.41971180399999997,80.55,95.75,59.85,90.15,6.706756422,38.7,99.33333333333333,15.549999999999999,52.516666666666666,51.394846873333336,40025.833333333336,25.692590933333335,20.342621073166665,36.72427666666667,263.54163488333336,27740
Del Norte,2019,0.011200201351934417,NA,0.002229253559614555,8.809147130734935e-4,5.213576873292104e-4,NA,0.001977563641593557,NA,7.910254566374227e-4,NA,NA,NA,3.955127283187114e-4,7.011362002013519e-4,NA,4.93495145631068,NA,NA,NA,NA,NA,NA,6015,133,83,0,0,0,2.1573421544656982e-4,2.516899180209981e-4,0,0,0,0,0,7.191140514885661e-5,0,-0.4116413395,-1.124459794,-0.31900848083333333,-0.018511876000000003,0.09408700483333333,0.13024872383333333,1.4023133108333332,-0.23866391233333334,-0.41971180399999997,80.55,95.75,59.85,90.15,6.706756422,38.7,99.33333333333333,15.549999999999999,52.516666666666666,51.394846873333336,40025.833333333336,25.692590933333335,20.342621073166665,36.72427666666667,263.54163488333336,27812
El Dorado,2017,0.007661159959507948,3.286004271805553e-4,0.0018152523598280678,5.989007785710121e-4,1.616502101452732e-4,NA,0.0018152523598280678,1.0600013780017915e-4,5.088006614408599e-4,1.6430021359027766e-4,6.360008268010749e-5,1.1660015158019706e-4,1.3250017225022393e-4,2.1730028249036725e-4,1.722502239252911e-4,3.6339449541284403,0.050857988165680476,NA,17.258160237388726,NA,NA,NA,6017,584.3333333333334,128.4,NA,1.0600013780017914e-5,0,3.5510046163060013e-4,5.830007579009853e-5,0,5.300006890008957e-6,2.6500034450044787e-5,5.300006890008957e-6,1.113001446901881e-4,4.240005512007166e-5,0,0.27161574382500003,0.187633825175,0.053505660725,0.4154089532,0.6138264325,0.54889692735,0.6271847455,0.014963842875000001,0.6759400358,86.855,97.905,74.0575,95.3025,5.65719920405,48.9375,99.045,31.765,67.38,74.33582349299999,75208.35,36.8590825775,14.979344823655,63.58590075,252.8172060525,188679
El Dorado,2018,0.007630566302832038,3.7222274647961165e-4,0.001785096410933912,4.928019460434295e-4,1.703836515575687e-4,NA,0.0017562622545164773,7.863860841118556e-5,4.823167982552714e-4,2.0446038186908245e-4,9.436633009342267e-5,7.863860841118556e-5,1.5203464292829207e-4,3.9319304205592777e-4,1.2582177345789688e-4,4.518565400843882,0.05208827404479578,NA,16.629411764705882,NA,NA,NA,6017,584.3333333333334,128.4,NA,0,0,2.0446038186908242e-4,1.1533662566973882e-4,0,0,1.0485147788158075e-5,0,1.4679206903421305e-4,2.0970295576316146e-5,0,0.27161574382500003,0.187633825175,0.053505660725,0.4154089532,0.6138264325,0.54889692735,0.6271847455,0.014963842875000001,0.6759400358,86.855,97.905,74.0575,95.3025,5.65719920405,48.9375,99.045,31.765,67.38,74.33582349299999,75208.35,36.8590825775,14.979344823655,63.58590075,252.8172060525,190746
El Dorado,2019,0.0074490647832692915,3.292834067090846e-4,0.0018149479109949545,4.252163677188179e-4,1.581597465295603e-4,NA,0.0017630922563950987,6.74123509798126e-5,4.278091504488107e-4,2.0742261839942338e-4,NA,1.1926800557966844e-4,1.1408244011968286e-4,3.1113392759913504e-4,2.0223705293943777e-4,2.7480225988700564,0.046828611898017,NA,13.896848137535816,NA,NA,NA,6017,584.3333333333334,128.4,NA,0,0,2.8002053483922154e-4,1.2445357103965402e-4,0,1.5556696379956753e-5,1.5556696379956753e-5,0,4.148452367988467e-5,5.185565459985584e-6,0,0.27161574382500003,0.187633825175,0.053505660725,0.4154089532,0.6138264325,0.54889692735,0.6271847455,0.014963842875000001,0.6759400358,86.855,97.905,74.0575,95.3025,5.65719920405,48.9375,99.045,31.765,67.38,74.33582349299999,75208.35,36.8590825775,14.979344823655,63.58590075,252.8172060525,192843
Fresno,2017,0.007426631940708742,3.8264865951171187e-4,0.0013910344505591542,3.506766892872585e-4,2.4917837111439065e-4,9.337845271903844e-5,0.0017026342873498587,2.2989369066154573e-4,4.694297215495139e-4,1.6138232589485993e-4,1.0099082658200353e-4,7.206380590273619e-5,1.5275496885016615e-4,4.694297215495139e-4,1.1063316680842598e-4,12.005932809149392,0.050027465667915105,0.0030952380952380953,36.927181418706844,0.3766076421248835,21.990416263310745,1.3486033519553073,6019,7103.333333333333,108.9,57,1.0149831817286788e-6,8.018367135656562e-5,7.795070835676253e-4,1.8066700634770483e-4,1.0149831817286787e-5,1.0149831817286789e-5,6.597390681236412e-5,1.1164814999015466e-5,1.238279481708988e-4,6.089899090372072e-5,1.826969727111622e-5,-0.47170655785416665,-0.6078416604322917,-0.3844647505416667,0.0033555067812499973,-0.324903964375,-0.24321458627604167,-1.1662393055260416,-0.3033501849739583,-0.5967808983489583,75.4671875,89.7046875,52.2625,90.64270833333333,4.522578829703125,37.672916666666666,97.53125,19.159895833333334,64.17395833333333,49.45344951733333,49564.932291666664,5.369123893229166,38.20411361106771,54.11677708333333,705.1836692598959,985238
Fresno,2018,0.007361762185594032,3.7905136347598167e-4,0.0014254750743485055,3.5132819194515853e-4,3.0243459851807047e-4,6.451938101718836e-5,0.0016613740611926004,2.0363929633550077e-4,4.465950904783507e-4,1.7339583648369374e-4,7.712082262210797e-5,7.056807298754978e-5,2.006149503503201e-4,4.2945712989566004e-4,1.1139674378748928e-4,13.153742937853107,0.048741386299148766,0.004133870967741936,38.38867924528302,0.3794990723562152,21.866462264150943,1.3524861878453038,6019,7103.333333333333,108.9,57,3.0243459851807046e-6,6.754372700236907e-5,8.135490700136096e-4,1.804526437824487e-4,2.0162306567871364e-6,2.0162306567871364e-5,6.149503503200766e-5,2.1170421896264932e-5,9.778718685417611e-5,1.0282776349614396e-4,2.4194767881445637e-5,-0.47170655785416665,-0.6078416604322917,-0.3844647505416667,0.0033555067812499973,-0.324903964375,-0.24321458627604167,-1.1662393055260416,-0.3033501849739583,-0.5967808983489583,75.4671875,89.7046875,52.2625,90.64270833333333,4.522578829703125,37.672916666666666,97.53125,19.159895833333334,64.17395833333333,49.45344951733333,49564.932291666664,5.369123893229166,38.20411361106771,54.11677708333333,705.1836692598959,991950
Fresno,2019,0.007252019565589465,4.0686577232932405e-4,0.0013972561332638042,3.172852394302478e-4,2.682411487927647e-4,7.456703576515288e-5,0.0016995278755601285,2.0368311111689408e-4,4.4489996506859666e-4,1.6865161780440615e-4,9.608638165710974e-5,8.557693366336336e-5,1.1860662735799484e-4,3.938540748132571e-4,1.0609537974639201e-4,8.499363534256833,0.046728,0.0032224137931034483,32.72598870056497,0.4306930693069307,20.022569444444443,1.1160220994475138,6019,7103.333333333333,108.9,57,3.0026994267846794e-6,8.807918318568393e-5,8.587720360604183e-4,2.081871602570711e-4,1.2010797707138719e-5,1.90170963696363e-5,5.905308872676536e-5,1.401259732499517e-5,8.307468414104279e-5,9.908908108389443e-5,2.2019795796420982e-5,-0.47170655785416665,-0.6078416604322917,-0.3844647505416667,0.0033555067812499973,-0.324903964375,-0.24321458627604167,-1.1662393055260416,-0.3033501849739583,-0.5967808983489583,75.4671875,89.7046875,52.2625,90.64270833333333,4.522578829703125,37.672916666666666,97.53125,19.159895833333334,64.17395833333333,49.45344951733333,49564.932291666664,5.369123893229166,38.20411361106771,54.11677708333333,705.1836692598959,999101
Glenn,2017,0.007358733796462079,4.6551600658884196e-4,0.001503974790517797,6.087517009238702e-4,NA,NA,0.001736732793812218,NA,4.8342046838072047e-4,NA,0,NA,NA,5.729427773401132e-4,3.938981594213278e-4,9.259934853420196,0.04034670487106017,NA,24.69705882352941,NA,NA,NA,6021,116,117.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36463111233333334,-0.6926231053333334,-0.8588176955,0.4711519753333333,-0.5502634886666666,-0.38729127550000003,0.29342706333333335,-0.11620363716666667,0.5198210628333333,72.73333333333333,95.76666666666667,63.78333333333333,93.35,5.233545367333333,39.38333333333333,90.56666666666666,15.1,61.1,55.51543968833333,43105.5,7.94077595,16.500642271333334,28.86906833333333,573.8266535666667,27926
Glenn,2018,0.008527907891443486,5.721028354846784e-4,0.002145385633067544,6.436156899202631e-4,3.9332069939571637e-4,NA,0.0018950906425429972,NA,5.005899810490936e-4,NA,NA,NA,NA,8.223978260092252e-4,NA,10.081034482758621,0.03867578125,NA,29.424157303370787,NA,NA,NA,6021,116,117.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36463111233333334,-0.6926231053333334,-0.8588176955,0.4711519753333333,-0.5502634886666666,-0.38729127550000003,0.29342706333333335,-0.11620363716666667,0.5198210628333333,72.73333333333333,95.76666666666667,63.78333333333333,93.35,5.233545367333333,39.38333333333333,90.56666666666666,15.1,61.1,55.51543968833333,43105.5,7.94077595,16.500642271333334,28.86906833333333,573.8266535666667,27967
Glenn,2019,0.0072729193815377026,4.5785933152537597e-4,0.001444017891733878,5.811291515514387e-4,NA,NA,0.0016905575317860036,NA,5.282992286831261e-4,NA,NA,NA,NA,4.226393829465009e-4,NA,6.56123595505618,0.04074431818181818,NA,19.864942528735632,NA,NA,NA,6021,116,117.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36463111233333334,-0.6926231053333334,-0.8588176955,0.4711519753333333,-0.5502634886666666,-0.38729127550000003,0.29342706333333335,-0.11620363716666667,0.5198210628333333,72.73333333333333,95.76666666666667,63.78333333333333,93.35,5.233545367333333,39.38333333333333,90.56666666666666,15.1,61.1,55.51543968833333,43105.5,7.94077595,16.500642271333334,28.86906833333333,573.8266535666667,28393
Humboldt,2017,0.009541635227497491,3.0035089775615903e-4,0.0019412923879361498,6.007017955123181e-4,4.102353725449977e-4,NA,0.001919315492978382,1.0622165896254405e-4,8.2413356091629e-4,2.4174584453544507e-4,NA,1.3552418557290103e-4,1.64826712183258e-4,8.827386141370039e-4,1.7581515966214186e-4,7.187971698113207,0.03060207100591716,NA,18.080745341614907,0.2822625698324022,4.152904238618524,0.023502304147465437,6023,717.6666666666666,109.7,9,2.1976894957767733e-5,0,6.666324803856213e-4,2.4907147618803433e-4,7.325631652589244e-6,2.1976894957767733e-5,7.325631652589244e-5,2.9302526610356977e-5,8.058194817848169e-5,8.790757983107093e-5,1.4651263305178488e-5,-0.11013802713793104,-0.6238763656551725,-0.06416548655172413,0.08957163003448276,-0.1701246489310345,0.4213312447241379,1.380379778137931,0.05489175786206897,-0.08031116537931034,77.34482758620689,95.85172413793103,56.5551724137931,92.20689655172414,10.793430325103449,53.779310344827586,97.10689655172413,28.16896551724138,62.88965517241379,55.428225266206894,43189.03448275862,35.700943972413796,33.6807392587931,46.8323624137931,239.62552509034484,NA
